"ID_CENTRO","CD_CENTRO","DS_CENTRO","CDSUBDIR","CDGENERICO","CDNATURALEZA","ITCONCIERTO","CDSITUACION","CDPROV","CDMUNI","CDLOCALIDAD","CDDISTRITO","CDPOSTAL","ITHORARIO_AMP","ITCOMEDOR","ITTRANSPORTE","ITBILINGUE","ITPUBLICO_BILINGUE","CDCURSO_PUBLICO_BILINGUE","CBRITISH","DS_ABRV","DES_NATUR","CD_NIVEL","NM_CURSO","NM_ALUMNOS","NM_UNIDADES","RATIO","GRUPOS_PREDECIR","NUM_ALUMNOS_PREDECIR"
1798,"28018484",CARLOS MARIA RODRIGUEZ DE VALCARCEL,"5","042","1",N,A,"28","079","0001","14","28030",N,N,N,N,,,,IES,CENTRO PÚBLICO,"15","1",56,2,0.93333333,2,56
1798,"28018484",CARLOS MARIA RODRIGUEZ DE VALCARCEL,"5","042","1",N,A,"28","079","0001","14","28030",N,N,N,N,,,,IES,CENTRO PÚBLICO,"15","2",28,2,0.46666667,2,28
1798,"28018484",CARLOS MARIA RODRIGUEZ DE VALCARCEL,"5","042","1",N,A,"28","079","0001","14","28030",N,N,N,N,,,,IES,CENTRO PÚBLICO,"16","1",176,7,0.83809524,7,176
1798,"28018484",CARLOS MARIA RODRIGUEZ DE VALCARCEL,"5","042","1",N,A,"28","079","0001","14","28030",N,N,N,N,,,,IES,CENTRO PÚBLICO,"16","2",182,7,0.86666667,7,182
1801,"28018514",AFUERA II,"5","058","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"14","1",20,1,0.66666667,1,20
1801,"28018514",AFUERA II,"5","058","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"14","2",10,1,0.33333333,1,10
1801,"28018514",AFUERA II,"5","058","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"15","1",30,1,1.00000000,1,30
1801,"28018514",AFUERA II,"5","058","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"15","2",16,1,0.53333333,1,16
1806,"28018563",GONZALEZ CAÑADAS,"5","058","2",S,A,"28","079","0001","01","28004",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"14","1",21,1,0.70000000,1,21
1806,"28018563",GONZALEZ CAÑADAS,"5","058","2",S,A,"28","079","0001","01","28004",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"14","2",12,1,0.40000000,1,12
1806,"28018563",GONZALEZ CAÑADAS,"5","058","2",S,A,"28","079","0001","01","28004",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"15","1",156,7,0.74285714,7,156
1806,"28018563",GONZALEZ CAÑADAS,"5","058","2",S,A,"28","079","0001","01","28004",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"15","2",116,7,0.55238095,7,116
1821,"28018711",SAN BERNARDO,"5","072","2",S,A,"28","079","0001","10","28011",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"05","1",66,2,0.94285714,2,66
1821,"28018711",SAN BERNARDO,"5","072","2",S,A,"28","079","0001","10","28011",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"05","2",57,2,0.81428571,2,57
1821,"28018711",SAN BERNARDO,"5","072","2",S,A,"28","079","0001","10","28011",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",55,2,0.91666667,2,55
1821,"28018711",SAN BERNARDO,"5","072","2",S,A,"28","079","0001","10","28011",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",60,2,1.00000000,2,60
1821,"28018711",SAN BERNARDO,"5","072","2",S,A,"28","079","0001","10","28011",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",61,2,1.01666667,2,61
1821,"28018711",SAN BERNARDO,"5","072","2",S,A,"28","079","0001","10","28011",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",61,2,1.01666667,2,61
1837,"28018903",JOAQUÍN TURINA,"5","042","1",N,A,"28","079","0001","07","28003",N,N,N,S,S,"2011",,IES,CENTRO PÚBLICO,"05","1",86,3,0.81904762,3,86
1837,"28018903",JOAQUÍN TURINA,"5","042","1",N,A,"28","079","0001","07","28003",N,N,N,S,S,"2011",,IES,CENTRO PÚBLICO,"05","2",63,2,0.90000000,2,63
1837,"28018903",JOAQUÍN TURINA,"5","042","1",N,A,"28","079","0001","07","28003",N,N,N,S,S,"2011",,IES,CENTRO PÚBLICO,"13","1",82,3,0.91111111,3,82
1837,"28018903",JOAQUÍN TURINA,"5","042","1",N,A,"28","079","0001","07","28003",N,N,N,S,S,"2011",,IES,CENTRO PÚBLICO,"13","2",76,3,0.84444444,3,76
1837,"28018903",JOAQUÍN TURINA,"5","042","1",N,A,"28","079","0001","07","28003",N,N,N,S,S,"2011",,IES,CENTRO PÚBLICO,"13","3",75,3,0.83333333,3,75
1837,"28018903",JOAQUÍN TURINA,"5","042","1",N,A,"28","079","0001","07","28003",N,N,N,S,S,"2011",,IES,CENTRO PÚBLICO,"13","4",73,3,0.81111111,3,73
1857,"28019142",CENTRO CULTURAL PALOMERAS,"5","072","2",S,A,"28","079","0001","13","28038",S,S,N,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",31,1,1.03333333,1,31
1857,"28019142",CENTRO CULTURAL PALOMERAS,"5","072","2",S,A,"28","079","0001","13","28038",S,S,N,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",31,1,1.03333333,1,31
1857,"28019142",CENTRO CULTURAL PALOMERAS,"5","072","2",S,A,"28","079","0001","13","28038",S,S,N,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",29,1,0.96666667,1,29
1857,"28019142",CENTRO CULTURAL PALOMERAS,"5","072","2",S,A,"28","079","0001","13","28038",S,S,N,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",26,1,0.86666667,1,26
1868,"28019270",LA INMACULADA,"5","072","2",S,A,"28","079","0001","16","28033",S,S,N,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",83,3,0.92222222,3,83
1868,"28019270",LA INMACULADA,"5","072","2",S,A,"28","079","0001","16","28033",S,S,N,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",87,3,0.96666667,3,87
1868,"28019270",LA INMACULADA,"5","072","2",S,A,"28","079","0001","16","28033",S,S,N,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",66,3,0.73333333,3,66
1868,"28019270",LA INMACULADA,"5","072","2",S,A,"28","079","0001","16","28033",S,S,N,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",72,3,0.80000000,3,72
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"05","1",82,3,0.78095238,3,82
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"05","2",79,3,0.75238095,3,79
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","1",25,1,0.83333333,1,25
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","2",28,1,0.93333333,1,28
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","3",31,1,1.03333333,1,31
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","4",39,1,1.30000000,1,39
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"14","1",37,2,0.61666667,2,37
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"14","2",35,2,0.58333333,2,35
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"15","1",101,4,0.84166667,4,101
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"15","2",81,4,0.67500000,4,81
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"16","1",116,4,0.96666667,4,116
1871,"28019300",MARIA INMACULADA,"5","045","2",S,A,"28","079","0001","07","28003",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"16","2",51,2,0.85000000,2,51
1872,"28019312",EL LAGO,"5","042","1",N,A,"28","079","0001","09","28011",N,N,N,N,,"2016",,IES,CENTRO PÚBLICO,"15","1",43,2,0.71666667,2,43
1872,"28019312",EL LAGO,"5","042","1",N,A,"28","079","0001","09","28011",N,N,N,N,,"2016",,IES,CENTRO PÚBLICO,"15","2",31,1,1.03333333,1,31
1872,"28019312",EL LAGO,"5","042","1",N,A,"28","079","0001","09","28011",N,N,N,N,,"2016",,IES,CENTRO PÚBLICO,"16","1",173,7,0.82380952,7,173
1872,"28019312",EL LAGO,"5","042","1",N,A,"28","079","0001","09","28011",N,N,N,N,,"2016",,IES,CENTRO PÚBLICO,"16","2",216,8,0.90000000,8,216
1875,"28019348",SANTA JOAQUINA DE VEDRUNA,"5","072","2",S,A,"28","079","0001","08","28034",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",98,4,0.81666667,4,98
1875,"28019348",SANTA JOAQUINA DE VEDRUNA,"5","072","2",S,A,"28","079","0001","08","28034",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",100,4,0.83333333,4,100
1875,"28019348",SANTA JOAQUINA DE VEDRUNA,"5","072","2",S,A,"28","079","0001","08","28034",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",103,4,0.85833333,4,103
1875,"28019348",SANTA JOAQUINA DE VEDRUNA,"5","072","2",S,A,"28","079","0001","08","28034",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",83,4,0.69166667,4,83
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"05","1",46,2,0.65714286,2,46
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"05","2",49,2,0.70000000,2,49
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"13","1",105,4,0.87500000,4,105
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"13","2",89,3,0.98888889,3,89
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"13","3",61,2,1.01666667,2,61
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"13","4",61,2,1.01666667,2,61
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"14","1",20,1,0.66666667,1,20
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"15","1",30,2,0.50000000,2,30
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"15","2",34,2,0.56666667,2,34
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"16","1",67,3,0.74444444,3,67
1876,"28019351",SAN FERNANDO,"5","042","1",N,A,"28","079","0001","08","28049",N,S,N,N,,,,IES,CENTRO PÚBLICO,"16","2",55,3,0.61111111,3,55
1885,"28019464",TIRSO DE MOLINA,"5","042","1",N,A,"28","079","0001","13","28038",N,N,N,S,S,"2010",,IES,CENTRO PÚBLICO,"05","1",165,6,0.78571429,6,165
1885,"28019464",TIRSO DE MOLINA,"5","042","1",N,A,"28","079","0001","13","28038",N,N,N,S,S,"2010",,IES,CENTRO PÚBLICO,"05","2",178,6,0.84761905,6,178
1885,"28019464",TIRSO DE MOLINA,"5","042","1",N,A,"28","079","0001","13","28038",N,N,N,S,S,"2010",,IES,CENTRO PÚBLICO,"05","3",104,2,1.48571429,2,104
1885,"28019464",TIRSO DE MOLINA,"5","042","1",N,A,"28","079","0001","13","28038",N,N,N,S,S,"2010",,IES,CENTRO PÚBLICO,"13","1",158,5,1.05333333,5,158
1885,"28019464",TIRSO DE MOLINA,"5","042","1",N,A,"28","079","0001","13","28038",N,N,N,S,S,"2010",,IES,CENTRO PÚBLICO,"13","2",200,7,0.95238095,7,200
1885,"28019464",TIRSO DE MOLINA,"5","042","1",N,A,"28","079","0001","13","28038",N,N,N,S,S,"2010",,IES,CENTRO PÚBLICO,"13","3",165,6,0.91666667,6,165
1885,"28019464",TIRSO DE MOLINA,"5","042","1",N,A,"28","079","0001","13","28038",N,N,N,S,S,"2010",,IES,CENTRO PÚBLICO,"13","4",139,5,0.92666667,5,139
1893,"28019592",NTRA. SRA. DE LOS DOLORES,"5","072","2",S,A,"28","079","0001","11","28019",S,S,N,S,S,"2014",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",63,2,1.05000000,2,63
1893,"28019592",NTRA. SRA. DE LOS DOLORES,"5","072","2",S,A,"28","079","0001","11","28019",S,S,N,S,S,"2014",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",67,2,1.11666667,2,67
1893,"28019592",NTRA. SRA. DE LOS DOLORES,"5","072","2",S,A,"28","079","0001","11","28019",S,S,N,S,S,"2014",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",60,2,1.00000000,2,60
1893,"28019592",NTRA. SRA. DE LOS DOLORES,"5","072","2",S,A,"28","079","0001","11","28019",S,S,N,S,S,"2014",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",45,2,0.75000000,2,45
1906,"28019725",SAN RAMON Y SAN ANTONIO,"5","072","2",S,A,"28","079","0001","05","28002",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"05","1",107,3,1.01904762,3,107
1906,"28019725",SAN RAMON Y SAN ANTONIO,"5","072","2",S,A,"28","079","0001","05","28002",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"05","2",95,3,0.90476190,3,95
1906,"28019725",SAN RAMON Y SAN ANTONIO,"5","072","2",S,A,"28","079","0001","05","28002",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",63,2,1.05000000,2,63
1906,"28019725",SAN RAMON Y SAN ANTONIO,"5","072","2",S,A,"28","079","0001","05","28002",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",61,2,1.01666667,2,61
1906,"28019725",SAN RAMON Y SAN ANTONIO,"5","072","2",S,A,"28","079","0001","05","28002",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",66,2,1.10000000,2,66
1906,"28019725",SAN RAMON Y SAN ANTONIO,"5","072","2",S,A,"28","079","0001","05","28002",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",54,2,0.90000000,2,54
1909,"28019762",MARIA VIRGEN,"5","072","2",S,A,"28","079","0001","05","28036",S,S,S,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",78,3,0.86666667,3,78
1909,"28019762",MARIA VIRGEN,"5","072","2",S,A,"28","079","0001","05","28036",S,S,S,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",71,3,0.78888889,3,71
1909,"28019762",MARIA VIRGEN,"5","072","2",S,A,"28","079","0001","05","28036",S,S,S,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",75,3,0.83333333,3,75
1909,"28019762",MARIA VIRGEN,"5","072","2",S,A,"28","079","0001","05","28036",S,S,S,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",61,3,0.67777778,3,61
1914,"28019828",AGUSTINIANO,"5","072","2",S,A,"28","079","0001","03","28007",S,S,N,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",97,3,1.07777778,3,97
1914,"28019828",AGUSTINIANO,"5","072","2",S,A,"28","079","0001","03","28007",S,S,N,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",81,3,0.90000000,3,81
1914,"28019828",AGUSTINIANO,"5","072","2",S,A,"28","079","0001","03","28007",S,S,N,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",87,3,0.96666667,3,87
1914,"28019828",AGUSTINIANO,"5","072","2",S,A,"28","079","0001","03","28007",S,S,N,S,S,"2012",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",91,3,1.01111111,3,91
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"05","1",444,10,1.26857143,10,444
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"05","2",920,11,2.38961039,11,920
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"13","1",65,2,1.08333333,2,65
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"13","2",60,2,1.00000000,2,60
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"13","3",64,2,1.06666667,2,64
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"13","4",61,2,1.01666667,2,61
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"15","1",48,2,0.80000000,2,48
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"15","2",29,1,0.96666667,1,29
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"16","1",81,4,0.67500000,4,81
1920,"28019889",LOPE DE VEGA,"5","042","1",N,A,"28","079","0001","01","28015",N,S,N,S,S,"2012",,IES,CENTRO PÚBLICO,"16","2",88,4,0.73333333,4,88
1928,"28019971",BARAJAS,"5","042","1",N,A,"28","079","0001","21","28042",N,N,N,N,,,,IES,CENTRO PÚBLICO,"14","1",53,3,0.58888889,3,53
1928,"28019971",BARAJAS,"5","042","1",N,A,"28","079","0001","21","28042",N,N,N,N,,,,IES,CENTRO PÚBLICO,"14","2",45,3,0.50000000,3,45
1928,"28019971",BARAJAS,"5","042","1",N,A,"28","079","0001","21","28042",N,N,N,N,,,,IES,CENTRO PÚBLICO,"15","1",183,9,0.67777778,9,183
1928,"28019971",BARAJAS,"5","042","1",N,A,"28","079","0001","21","28042",N,N,N,N,,,,IES,CENTRO PÚBLICO,"15","2",185,9,0.68518519,9,185
1928,"28019971",BARAJAS,"5","042","1",N,A,"28","079","0001","21","28042",N,N,N,N,,,,IES,CENTRO PÚBLICO,"16","1",133,6,0.73888889,6,133
1928,"28019971",BARAJAS,"5","042","1",N,A,"28","079","0001","21","28042",N,N,N,N,,,,IES,CENTRO PÚBLICO,"16","2",128,5,0.85333333,5,128
1931,"28020028",SANTA BARBARA,"5","045","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"05","1",52,2,0.74285714,2,52
1931,"28020028",SANTA BARBARA,"5","045","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"05","2",61,2,0.87142857,2,61
1931,"28020028",SANTA BARBARA,"5","045","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","1",47,2,0.78333333,2,47
1931,"28020028",SANTA BARBARA,"5","045","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","2",51,2,0.85000000,2,51
1931,"28020028",SANTA BARBARA,"5","045","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","3",32,1,1.06666667,1,32
1931,"28020028",SANTA BARBARA,"5","045","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","4",47,2,0.78333333,2,47
1931,"28020028",SANTA BARBARA,"5","045","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"15","1",41,2,0.68333333,2,41
1931,"28020028",SANTA BARBARA,"5","045","2",S,A,"28","079","0001","01","28005",N,N,N,N,,,,CPR ES,CENTRO PRIVADO,"15","2",31,2,0.51666667,2,31
1939,"28020107",SAGRADO CORAZON,"5","072","2",S,A,"28","079","0001","08","28034",S,S,S,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",84,3,0.93333333,3,84
1939,"28020107",SAGRADO CORAZON,"5","072","2",S,A,"28","079","0001","08","28034",S,S,S,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",79,3,0.87777778,3,79
1939,"28020107",SAGRADO CORAZON,"5","072","2",S,A,"28","079","0001","08","28034",S,S,S,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",85,3,0.94444444,3,85
1939,"28020107",SAGRADO CORAZON,"5","072","2",S,A,"28","079","0001","08","28034",S,S,S,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",71,3,0.78888889,3,71
1940,"28020119",GREGORIO MARAÑON,"5","042","1",N,A,"28","079","0001","08","28029",N,N,N,N,,,,IES,CENTRO PÚBLICO,"05","1",86,4,0.61428571,4,86
1940,"28020119",GREGORIO MARAÑON,"5","042","1",N,A,"28","079","0001","08","28029",N,N,N,N,,,,IES,CENTRO PÚBLICO,"05","2",105,4,0.75000000,4,105
1940,"28020119",GREGORIO MARAÑON,"5","042","1",N,A,"28","079","0001","08","28029",N,N,N,N,,,,IES,CENTRO PÚBLICO,"05","3",84,2,1.20000000,2,84
1940,"28020119",GREGORIO MARAÑON,"5","042","1",N,A,"28","079","0001","08","28029",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","1",88,3,0.97777778,3,88
1940,"28020119",GREGORIO MARAÑON,"5","042","1",N,A,"28","079","0001","08","28029",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","2",90,3,1.00000000,3,90
1940,"28020119",GREGORIO MARAÑON,"5","042","1",N,A,"28","079","0001","08","28029",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","3",74,3,0.82222222,3,74
1940,"28020119",GREGORIO MARAÑON,"5","042","1",N,A,"28","079","0001","08","28029",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","4",54,2,0.90000000,2,54
1941,"28020120",CHAMBERI,"5","072","2",S,A,"28","079","0001","07","28010",S,S,N,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",84,4,0.70000000,4,84
1941,"28020120",CHAMBERI,"5","072","2",S,A,"28","079","0001","07","28010",S,S,N,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",103,4,0.85833333,4,103
1941,"28020120",CHAMBERI,"5","072","2",S,A,"28","079","0001","07","28010",S,S,N,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",113,4,0.94166667,4,113
1941,"28020120",CHAMBERI,"5","072","2",S,A,"28","079","0001","07","28010",S,S,N,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",97,4,0.80833333,4,97
1944,"28020156",CASA DE LA VIRGEN,"5","072","2",S,A,"28","079","0001","15","28027",S,S,N,S,S,"2015",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",51,2,0.85000000,2,51
1944,"28020156",CASA DE LA VIRGEN,"5","072","2",S,A,"28","079","0001","15","28027",S,S,N,S,S,"2015",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",49,2,0.81666667,2,49
1944,"28020156",CASA DE LA VIRGEN,"5","072","2",S,A,"28","079","0001","15","28027",S,S,N,S,S,"2015",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",58,2,0.96666667,2,58
1944,"28020156",CASA DE LA VIRGEN,"5","072","2",S,A,"28","079","0001","15","28027",S,S,N,S,S,"2015",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",54,2,0.90000000,2,54
1946,"28020171",SAN JOSE-LUCERO,"5","072","2",S,A,"28","079","0001","10","28047",N,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",23,1,0.76666667,1,23
1946,"28020171",SAN JOSE-LUCERO,"5","072","2",S,A,"28","079","0001","10","28047",N,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",30,1,1.00000000,1,30
1946,"28020171",SAN JOSE-LUCERO,"5","072","2",S,A,"28","079","0001","10","28047",N,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",27,1,0.90000000,1,27
1946,"28020171",SAN JOSE-LUCERO,"5","072","2",S,A,"28","079","0001","10","28047",N,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",19,1,0.63333333,1,19
1948,"28020201",BARRIO SIMANCAS,"5","042","1",N,A,"28","079","0001","20","28037",N,N,N,N,,,,IES,CENTRO PÚBLICO,"05","1",33,2,0.47142857,2,33
1948,"28020201",BARRIO SIMANCAS,"5","042","1",N,A,"28","079","0001","20","28037",N,N,N,N,,,,IES,CENTRO PÚBLICO,"05","2",33,2,0.47142857,2,33
1948,"28020201",BARRIO SIMANCAS,"5","042","1",N,A,"28","079","0001","20","28037",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","1",60,2,1.00000000,2,60
1948,"28020201",BARRIO SIMANCAS,"5","042","1",N,A,"28","079","0001","20","28037",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","2",68,2,1.13333333,2,68
1948,"28020201",BARRIO SIMANCAS,"5","042","1",N,A,"28","079","0001","20","28037",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","3",61,2,1.01666667,2,61
1948,"28020201",BARRIO SIMANCAS,"5","042","1",N,A,"28","079","0001","20","28037",N,N,N,N,,,,IES,CENTRO PÚBLICO,"13","4",59,2,0.98333333,2,59
1950,"28020235",LOURDES,"5","072","2",S,A,"28","079","0001","10","28011",N,S,N,S,S,"2011",,CPR INF-PRI-SEC,CENTRO PRIVADO,"05","1",134,6,0.63809524,6,134
